ID,Ingredients,Cuisine
1651,"garlic, cayenne powder, sea salt, chopped onion, Tahini, fresh cilantro, ground black pepper, ginger root, Garam Masala, cumin powder, chickpeas, chopped tomatoes, turmeric powder, lemon",Indian
1652,"salt, turmeric powder, cardamom seeds, chickpeas, garlic, chili powder, ginger, sugar, bratwurst, cinnamon stick, medium onion, Madras curry powder, plain greek yogurt, cloves, curry leaves, water, star anise, ghee",Indian
1653,"curry leaves, cinnamon stick, canola oil, curry powder, onion, turmeric, red chili powder, chopped tomatoes, pandan leaves, milk, green chilies, salt, hard boiled eggs, cinnamon bark, fenugreek seeds",Indian
1654,"couscous, slivered almonds, yogurt, boneless, skinless chicken thighs, pitted dates, fresh lemon juice, kosher salt, flat-leaf parsley, tandoori spice blend",Indian
1655,"sugar, chaat masala, lowfat yogurt, cilantro, cucumber, tomato, red onion, salt",Indian
1656,"mustard seeds, urad dal, coconut oil, grated coconut, curry leaves, banana, red chillies, salt, green chillies",Indian
1657,"garam masala powder, amchur, chilli powder, fresh ginger, oil, bread slices, salt, potatoes, turmeric powder",Indian
1658,"green peas, green chilies, curry leaves, cumin seeds, potatoes, cilantro, onion, ginger, chana dal, mustard seeds, asafoetida, urad dal",Indian
1659,"cinnamon stick, red chili powder, fennel seeds, ground turmeric, mutton, ground coriander, vegetable oil, yellow onions, ginger garlic paste, curry leaves, coriander leaves, cloves, black pepper, tomatoes, bay leaves, salt",Indian
1660,"ginger root, whole cloves, black tea leaves, cinnamon sticks, cardamom pods, black peppercorns, fennel seeds, coriander seeds, peppercorns",Indian
1661,"greek yogurt, milk, vegetable oil, yeast, baking powder, salt, melted butter, fresh cilantro, sugar, flour, warm water",Indian
1662,"ground paprika, cauliflower, Tahini, avocados, coconut milk yogurt, cayenne pepper, ground ginger, freshly ground black pepper, ground cumin, scallions, kosher salt, extra virgin olive oil, garlic cloves, sesame seeds, ground turmeric, basmati rice",Indian
1663,"potatoes, green chilies, tomatoes, cumin powder, fresh coriander, coriander powder, black pepper, water, red chili, cumin seed, oil, red chili powder, turmeric powder",Indian
1664,"cinnamon, cumin seeds, lamb, Garam Masala, salt, chilli powder, rapeseed oil, fresh coriander",Indian
1665,"Garam Masala, onion, pigeon breasts, chilli, fresh coriander, garlic cloves, tomatoes, salt, ginger, turmeric, rapeseed oil, chilli powder",Indian
1666,"chili powder, kosher salt, basmati rice, greek yogurt, turmeric, cooking oil, ginger, cloves, black pepper, water, garlic, onion, kosher salt, cumin seeds, cilantro, cumin powder, coriander powder, green cardamom, chicken thighs",Indian
1667,"salt, cumin seeds, ground coriander, white onion, coriander leaves, rice, cloves, fresh ginger, plum tomatoes, chicken breast, chilli flakes, cardamom pods, chopped tomatoes, cinnamon, ground turmeric, olive oil, Garam Masala, garlic cloves",Indian
1668,"seed, coriander seed, fenugreek seed, fennel seed, red chili, cumin seed, amchur, mustard seed",Indian
1669,"minced ginger, ground turmeric, cauliflower, ground cumin, salt, garlic, red curry paste, chopped cilantro, cooked quinoa, ground cardamom, tomato puree, ground coriander, yellow onion, brown rice, coconut milk, farro, ground cayenne pepper, red lentils",Indian
1670,"cardamom pods, ground nutmeg, cloves, black peppercorns, cumin seeds, cinnamon stick, coriander seeds",Indian
1671,"coriander seeds, cumin seeds, red chili powder, salt, paneer, cloves, dry red chilies, oil, bay leaf, turmeric powder, cardamom, kasuri methi, tomato, cinnamon, capsicum, onion, garlic paste, coriander leaves",Indian
1672,"chilli powder, red chilli, salt, ginger, crushed garlic, grapeseed oil, garam masala powder, red bell pepper, green bell pepper, sliced, turmeric powder, coriander powder, paneer, cumin seeds, juice, cilantro, roma tomato, red onion",Indian
1673,"salt, asafoetida, turmeric, mustard seeds, bok choy, green chile, cumin seeds, extra virgin olive oil, red onion",Indian
1674,"red onions, urad dal, coconut oil, cumin seeds, cabbage, turmeric powder, salt, chilli powder, mustard seeds, curry leaves, coconut, red chillies",Indian
1675,"ground turmeric, coconut milk, curry powder, onion, beef rump steak, ground cumin, oil, ginger, chilli powder, garlic cloves, red chillies, ground coriander, diced tomato",Indian
1676,"cilantro, olive oil, medium onion, crushed tomatoes, Garam Masala, ginger, salt, coconut milk, red lentils, pepper, serrano pepper, garlic cloves, tomato paste, coconut sugar, vegetable broth",Indian
1677,"vegetable shortening, kosher salt, cold water, finely chopped onion, kosher salt, Garam Masala, coriander seeds, peanut oil, vegetable oil, potatoes, all purpose flour, lemon juice, fresh ginger root, green chiles, frozen green peas",Indian
1678,"paprika, ginger, chickpeas, garam masala, ground turmeric, jalapeno chilies, onions, butter, garlic cloves, pepper, salt, lemon, vegetable broth, coriander, canned tomatoes, juice, cumin",Indian
1679,"Garam Masala, ground cumin, lemon wedges, cilantro, ground cayenne, turmeric, extra firm tofu, diced tomatoes, salt, salt, vegetable oil, onion, frozen green peas, coconut milk, vegetable oil, cauliflower, Garam Masala, garlic, ginger, brown basmati rice",Indian
1680,"cayenne, fresh ginger, green chili, tomato, ground coriander, cinnamon stick, oil, minced ginger, Garam Masala, garlic, small potato, chickpeas, bay leaf, lemon juice, green bell pepper, tomatoes, salt, onion, lemon juice, smoked paprika, ground cumin, paprika, coriander powder, cilantro",Indian
1681,"sweet potato, coriander, onion, olive oil, garlic, vegetable stock, cauliflower, ginger, large tomato, lemon, basmati rice, cinnamon, frozen peas, cumin, turmeric",Indian
1682,"tomatoes, black lentil, green lentil, teas, teas, salt, lemon, wheat, teas, beef, onions, chaat masala, teas, green chilies, green chilies, dhal, teas, lentils, onions, ginger, oil",Indian
1683,"pomegranate seeds, salt, coriander leaves, green chillies, mint leaves, cumin powder, yogurt",Indian
1684,"king prawns, cumin seeds, tamarind paste, tomatoes, fresh tomatoes, salt, turmeric, garam masala, chilli, onion, coriander, oil, ginger, garlic",Indian
1685,"cinnamon, green cardamom pods, fennel seeds, black tea leaves, honey, milk, cloves, water",Indian
1686,"ginger, chickpeas, baking potato, basmati rice, cauliflower florets, ground coriander, vegetable broth, crushed tomatoes, garlic cloves, fresh cilantro, Garam Masala, onion, fresh green beans, ground cumin, carrots, black pepper, serrano pepper, olive oil, turmeric, salt",Indian
1687,"sea salt, whole milk yogurt, cayenne pepper, tandoori seasoning, fresh ginger, freshly ground black pepper, extra-virgin olive oil, Orange, salt",Indian
1688,"turmeric, mustard seeds, jaggery, tamarind paste, coconut milk, cumin seeds, curry leaves, red chili, asafoetida, ghee, medium tomatoes, toor dal, rasam powder",Indian
1689,"cumin seeds, lemon wedges, water, fresh ginger, lentils, salt, root vegetables, small yellow onion, mustard seeds, virgin coconut oil, cherry tomatoes, coriander seeds, dried chili flakes, ground turmeric, pepper, garlic, cilantro leaves",Indian
1690,"mashed potato, milk, cheese cubes, semolina, fenugreek leaves, gram flour, wheat flour, red chili powder, Garam Masala, oil, coriander powder, salt, cumin seeds",Indian
1691,"ground nutmeg, ground coriander, yellow onion, black pepper, cayenne pepper, roasted pumpkin seeds, ground cumin, vegetable stock, chopped cilantro, pumpkin puree, full fat coconut milk, canola oil, carrots, brown sugar, cream, celery, garlic, ground cardamom, curry powder, salt",Indian
1692,"paneer, onions, carrot, Garam Masala, flour, ground cashews, fresh ginger, oil, potatoes, garlic, salt, turmeric, plum tomatoes, Garam Masala, frozen peas, ground cumin, water, oil, heavy cream, ground coriander",Indian
1693,"red chili powder, green peas, mint leaves, ginger, boiled potato, bread crumbs, turmeric powder, salt, Garam Masala, oil, bananas, green chili",Indian
1694,"dates, mustard oil, panch phoran, red chili powder, turmeric powder, sugar, salt, tomatoes, dry red chilies",Indian
1695,"kosher salt, plum tomatoes, black mustard seeds, ginger, ground turmeric, garlic, cilantro leaves, thai chiles, cumin seeds, catfish, mustard oil, red onion, five spice powder",Indian
1696,"Garam Masala, bay leaf, garlic, tomatoes, black cardamom, mutton, oil, ginger, kasoori methi, powdered turmeric, red chile powder, ground cumin, clove, fresh coriander, green cardamoms, onions",Indian
1697,"shallot, boneless, skinless chicken thighs, coriander, smoked paprika, Garam Masala, unsalted butter, garlic cloves, chile powder, minced ginger, tomato puree, salt, heavy cream, chopped cilantro, pepper, cumin",Indian
1698,"onion, turmeric, whole peeled tomatoes, chopped parsley, small yellow potatoes, full fat coconut milk, fresh ginger, cayenne pepper, crushed red pepper, garbanzo beans, basmati rice, Garam Masala, carrot, garlic, smoked paprika, coconut oil, salt",Indian
1699,"chilli powder, curry powder, cauliflower, crushed tomatoes, garlic, green chilli, Garam Masala, vegetable stock, salt, potatoes, fresh ginger, raita, onion, oil, mustard seeds, ground turmeric, fresh coriander",Indian
1700,"relish, onions, relish, turmeric, water, baking powder, ground cloves, ground cumin, cinnamon, ground coriander, vegetables, ground cardamom, black pepper, flour, white vinegar, spice, onion, egg, ginger, coriander seeds, curry powder, oil, mint, paprika, chives, ground allspice, basil, salt, cayenne, pickles, onion, ground nutmeg, chopped parsley, rose petals, freshly ground black pepper, lean ground beef, chopped parsley",Indian
1701,"cumin seeds, ginger, green chili, turmeric powder, salt, red chili powder, water, black eyed peas, garlic, onion, kasoori methi, oil, coriander powder, medium tomato, Garam Masala",Indian
1702,"salt, red chilli, chopped tomatoes, large onion, full fat coconut milk, coriander leaves, vegetable bouillon, garlic cloves, fresh ginger, fresh mint leaves, caster sugar, coconut yoghurt, fresh coriander, ground coriander, spring onions, mango chutney, salt, cumin seeds, ground cumin, spring onions, mustard seeds, potatoes, ground turmeric, fresh ginger, coconut oil, coconut oil, pepper, salt, salad, caster sugar, vegetable stock, lemon, fresh coriander, garlic, red lentils, Garam Masala, cucumber, turmeric, fenugreek",Indian
1703,"ground coriander, ground turmeric, mace, caraway seeds, cayenne, thai chile, green cardamom pods, whole wheat flour, chopped cilantro, mint, mint, mace, red onion, cayenne, grated nutmeg, fresh lemon juice, yogurt, ground cumin, ground cumin, cinnamon stick, yogurt, sugar, green cardamom pods, lamb shoulder, cloves, whole milk, rose water, black peppercorns, onions, tomato, chopped cilantro, peeled fresh ginger, bay leaf, black peppercorns, canola oil, water, thai chiles, garlic, mint, ghee, canola oil, grated nutmeg, kosher salt, ghee, basmati rice, chopped cilantro, cinnamon stick, kosher salt, kosher salt, caraway seeds, cloves, saffron threads, cardamom pod",Indian
1704,"vinegar, coriander powder, salt, green chili, ginger, lemon, sugar, black mustard seed, water, turmeric powder, yellow mustard seed",Indian
1705,"yogurt, garlic cloves, chicken thigh, garlic cloves, ginger, vegetable oil, red chile powder, masala, turmeric powder, onion, ginger, green chilies, cloves, salt, cardamom seeds, red chile powder, cumin seeds, rice, tomato, mint leaves, salt, bay leaf, chat masala, masala, cashews, lemon juice, coriander leaves",Indian
1706,"salt, salt, coconut, red chili powder, haldi, brinjals, coriander, roasted peanuts, onion, mustard seeds, tamarind paste, jeera, oil, red chillies, peanuts",Indian
1707,"cumin seeds, garlic, fresh ginger, red chili powder, chickpeas, water, yellow onion, kosher salt, cilantro leaves, ground coriander, plum tomatoes, vegetable oil, Garam Masala, ground turmeric",Indian
1708,"cilantro leaves, fennel seeds, ground coriander, vegetable stock, ground cumin, sea salt, baby spinach, broccoli, fenugreek, long-grain brown rice, medium zucchini, ground turmeric, yellow split peas, ghee, fresh ginger, greek yogurt",Indian
1709,"water, turmeric powder, clove, vegetable oil, green chilies, moong dal, dried red chile, garlic cloves, cinnamon stick, cashewnuts, toor dal, salt, ginger, asafoetida, cumin seeds, rice, chopped onion, red chile powder, coriander leaves",Indian
1710,"turmeric, onion, cumin seeds, ginger, chillies, salt, garlic, tomatoes, garam masala, mushrooms, frozen peas, lamb, fresh coriander, vegetable oil",Indian
1711,"salt, cracked black pepper, turmeric powder, onions, garam masala powder, garlic paste, oil, green peas, ginger paste, cumin seeds, tomatoes, moong dal, chili paste",Indian
1712,"millet flour, chilli paste, millet flour, salt, mango powder, garam masala, ghee, mashed potatoes, finely chopped onions, coriander",Indian
1713,"fenugreek seeds, salt, curry leaves, cumin seeds, tomatoes, mustard seeds, oil, whole black pepper, turmeric powder, red chili",Indian
1714,"yellow mustard seeds, cumin powder, green chilli, cucumber, turmeric powder, curd, salt, chilli powder, fresh coriander",Indian
1715,"turmeric powder, chilli powder, mustard oil, amchur, salt, garam masala, rice flour, coriander powder, eggplant",Indian
1716,"asafoetida, ginger, salt, green chilies, dried red chili, cashews, vegetable oil, channa dal, urad dal, cumin seeds, curry leaves, grated coconut, mustard seeds",Indian
1717,"lentils, onion, fresh spinach, water, turmeric powder, coconut milk, cinnamon stick, red chilies, mustard seed, cumin seed, ginger, garlic cloves, curry leaves, green chilies",Indian
1718,"bay leaf, ground cumin, paprika, turmeric, chili powder, ground coriander, ghee, red chile pepper, red lentils, garlic clove, Garam Masala, onion",Indian
1719,"red lentils, plain flour, fresh ginger, ground cinnamon, turmeric powder, water, olive oil, water, mustard seeds, Garam Masala, salt, teff flour, cumin powder, coconut oil, yoghurt, brown onion, garlic",Indian
1720,"mustard seeds, tomatoes, oil, cumin seeds, onion, potatoes, yoghurt, Garam Masala, ginger, chilli powder, salt, green peas",Indian
1721,"oil, mutton, onion, lime, rice, garlic, rice, bay leaves, cumin seeds, tomato, fennel seeds, mint, salt, ginger, ghee, curd, salt, cinnamon sticks, coriander leaves, cumin seeds, red chillies, chilli powder, cloves, cardamom, star anise",Indian
1722,"ginger, amchoor, garam masala powder, potato, turmeric powder, cumin, chilli powder, coriander powder, green chillies, kasoori methi, ghee, salt, coriander",Indian
1723,"turmeric powder, coriander leaves, crushed red chili flakes, green chilies, salt, tomatoes, oil, onions, Garam Masala, gram flour, mutton, egg, coriander powder, pomegranate seeds",Indian
1724,"mango, sugar, fresh ginger, ground cardamom, water, simple syrup, plain yogurt, milk, simple syrup",Indian
1725,"oil, curry leaves, cumin seeds, green chili, red chili, dry red chilies, black mustard seeds, white sesame seeds, asafoetida, oil, tomatoes, water, urad dal, red bell pepper, chana dal, white sesame seeds, salt",Indian
1726,"cloves, green peas, salt, carrot, ghee, Garam Masala, black cardamom, long grain rice, cumin seeds, green cardamom, onion, cinnamon stick, french beans, chili powder, oil, potato, cauliflower florets, black peppercorns, bay leaf",Indian
1727,"salt, cumin seeds, chopped cilantro, brown mustard seeds, pepper, ground cumin, yukon gold potatoes, coriander seeds, turmeric, canola oil, cayenne, yellow mustard seeds",Indian
1728,"raw cashews, ground black pepper, cayenne, nutritional yeast, elbow macaroni, peeled fresh ginger, minced onion, salt, fresh cilantro, frozen peas, ground coriander, ground turmeric, garlic cloves, vegetable oil, coconut milk, garam masala, diced tomatoes",Indian
1729,"garlic cloves, red onion, lime juice, ground cinnamon, cayenne, ground cumin, black pepper, chopped onion, yukon gold potatoes, lime juice, Garam Masala, Garam Masala, water, salt, cayenne, garlic powder, ground coriander, sugar, ginger, chopped cilantro, chickpeas, ground coriander, turmeric, oil, chole, salt, turmeric, green chile, tomatoes",Indian
1730,"pasta, olive oil, tomatoes, carrots, onion, garlic, masala, salt, chili powder, capsicum",Indian
1731,"mace, black peppercorns, cinnamon sticks, bay leaves, coriander seeds, cumin seeds, cloves, cardamom seeds",Indian
1732,"water, salt, ginger, plain greek yogurt, coriander leaves, fresh tuna steaks, curry powder, garlic cloves, onion, tomato paste, cumin powder, brown rice",Indian
1733,"sea salt, coconut oil, lemon, large tomato, fresh spinach, cumin seeds, Garam Masala, asafoetida, ground coriander, chile flakes, turmeric, toor dal",Indian
1734,"fresh spinach, onion, turmeric, tomatoes, curry leaves, ginger, garam masala, red chili flakes, salt, water, cinnamon stick, cumin seeds, curry powder, chicken, garlic",Indian
1735,"ginger garlic paste, chilli powder, lemon, salt, turmeric powder, onions, green chillies, corriander",Indian
1736,"fresh cilantro, crushed tomatoes, coconut oil, beef, garlic, Himalayan salt, jalapeno, chili powder, ginger, ground cumin, large eggs, Garam Masala, small onion",Indian
1737,"black peppercorns, turmeric, sesame oil, garlic cloves, ginger, full-fat plain yogurt, green cardamom pods, lamb shoulder, yellow onions, salt, water, paprika, cloves, cinnamon, tomatoes, coriander seeds, cumin seeds",Indian
1738,"salt, oil, salt, turmeric powder, red chili powder, whole wheat flour, cumin seeds, greens, oil, onion, garam masala powder, ginger, green chili",Indian
1739,"cauliflower florets, curry powder, carrot, garbanzo beans, fresh ginger, fat free milk, lime juice, Italian parsley, olive oil, chile pepper, red onion, black pepper, fat free yogurt, salt, leaf lettuce",Indian
1740,"cinnamon, red chile powder, cloves, jaggery, ghee, garlic, ginger, turmeric, salt, coriander seeds, chicken, coriander powder, kashmiri chile, ginger, peppercorns, curry leaf, yogurt, cumin seed, fenugreek seeds, tamarind pulp, fennel seeds, pepper, whole cloves, lime juice",Indian
1741,"ginger, turmeric, frozen peas, water, salt, cauliflower, Garam Masala, coriander, vegetable oil, diced onion, spice mix, cumin, cayenne",Indian
1742,"lemon juice, vegetable oil, yogurt, salt, curry leaves, asafetida, tomatoes, black mustard seeds, serrano peppers",Indian
1743,"toor dal, ground cumin, salt, red chili pepper, chopped garlic, fenugreek, coriander, cumin seeds, seeds, canola oil, asafetida, ground black pepper, water, kale, black mustard seeds",Indian
1744,"garlic cloves, squid, spring onions, fennel seed, cumin seeds, cumin seeds, vegetable oil, salt, ground turmeric, green chilli, fennel seed, gram flour, chilli flakes, ginger",Indian
1745,"cinnamon, water, salt, mint, Garam Masala, turmeric, quinoa, bay leaf, cumin seeds, olive oil, green cardamom, mixed vegetables, small onion, red chili powder",Indian
1746,"bay leaf, potatoes, onions, green chilies, oil, red chili powder, salt, tomatoes, turmeric powder, chickpeas, ginger garlic paste, spinach, coriander powder, cinnamon, cloves, broccoli, coriander leaves, coconut milk",Indian
1747,"lemon, raw shrimp, ginger garlic paste, leaf lettuce, salt, chilli powder, lemon juice, greek yogurt, tandoori masala, cilantro leaves, cooking spray",Indian
1748,"salt, large onion, fresh baby spinach, fenugreek, ginger paste, medium tomatoes, ground cumin, coriander, firm tofu, garlic, turmeric, soy yogurt, curry powder",Indian
1749,"fresh ginger, ground cinnamon, skinless chicken breast, salt, ground ginger, red pepper flakes, heavy cream, butter, ground coriander, yogurt, garlic, ground cumin, almond flour, medium onion, chicken stock, turmeric powder, ground cardamom, paprika, oil, ground black pepper",Indian
1750,"ginger paste, cashew, garam masala, plain yogurt, spice, saffron strands, salt, chili paste, oil, garlic paste, turmeric powder, warm water, red chili powder, chopped onion, ghee, vegetable stock",Indian
1751,"turmeric powder, oil, onions, cardamom, black pepper, cumin seeds, tomatoes, garlic paste, red chili powder, chicken, yogurt, salt, cinnamon, green chili, coriander powder",Indian
1752,"head cauliflower, garam masala, turmeric, garlic, ground chile, salt, onions, non dairy yogurt, ground cumin, fresh parsley, roasted cashews, vegan butter, fenugreek leaves, crushed tomatoes, maple syrup, ginger",Indian
1753,"red kidney beans, cilantro sprigs, cauliflower, salt, ground coriander, cumin seeds, green cardamom pods, large onion, florets, minced fresh garlic, lemon juice, fennel, serrano chile, bay leaf, cayenne, plum tomatoes, turmeric, cooked brown rice, Garam Masala, ginger, vegetable oil, cinnamon stick",Indian
1754,"butter, onion, dried split peas, garlic cloves, chopped fresh cilantro, Garam Masala, turmeric, chicken stock, tomatoes, ground cumin, salt, ground coriander, water, pepper, fresh ginger, vegetable oil",Indian
1755,"mango powder, red chili powder, whole wheat flour, oil, Garam Masala, water, salt, grated cauliflower",Indian
1756,"cinnamon, cinnamon, ground cloves, garlic powder, cumin, ghee, chickpeas, paprika, tandoori seasoning, salt, turmeric, yellow onion, minute rice, coriander, cilantro, red pepper, tomato paste, nutmeg, ground ginger, coconut milk",Indian
1757,"chopped fresh mint, cumin seed, mustard seeds, scallions, dried chickpeas, chopped cilantro fresh, salt, plain yogurt, peanut oil, fresh lemon juice, fennel seeds, aleppo pepper",Indian
1758,"green lentils, turmeric, boiling water, coconut milk, tomato paste, coriander, chopped cilantro, garlic cloves, onion, salt, cumin, green onions, cooking spray, diced tomatoes, curry powder",Indian
1759,"red chile powder, kosher salt, naan bread, whole peeled tomatoes, yogurt, cayenne, garlic, beef short ribs, yellow onion, ghee, water, garam masala, chana dal",Indian
1760,"chilli powder, pepper, chicken breast, salt, garlic, Garam Masala, coriander, oil, red chilli, yogurt, ginger, curry leaves, cumin seeds, red onion, tomato, coriander powder, fennel powder, green chilli",Indian
1761,"red pepper flakes, cauliflower, chopped tomatoes, yukon gold potatoes, onions, ground cardamom, fresh cilantro, ground cumin, garlic cloves, fresh ginger, chickpeas, freshly ground pepper, vegetable oil, garam masala, star anise, vegetable broth, light coconut milk, kosher salt, ground coriander, kosher salt",Indian
1762,"onions, coriander leaves, cooking spray, chicken thighs, bay leaves, garlic cloves, natural yoghurt, chopped tomatoes, long-grain rice, lentils, ginger, Garam Masala, hot chilli powder, chicken stock",Indian
1763,"ginger garlic paste, prawns, cumin seeds, oil, coriander seeds, turmeric powder, Garam Masala, red chili powder, fennel seeds, curry leaves, salt, black pepper corns",Indian
1764,"ground cumin, green chilli, ground cinnamon, paprika, red chilli, salt, chicken breasts, fresh coriander, tomato puree, ground coriander, garlic, Garam Masala, water, pepper, fresh ginger, vegetable oil, onion",Indian
1765,"tomato sauce, freshly ground black pepper, unsalted butter, cumin, vidalia onion, basmati rice, boneless skinless chicken breast, cayenne pepper, ground ginger, Garam Masala, kosher salt, turmeric, garlic, cilantro leaves, heavy whipping cream",Indian
1766,"cumin seeds, ground turmeric, chopped fresh cilantro, fresh ground black pepper, cayenne pepper, lime, salt, ghee, fish fillets, sesame seeds, ground coriander, paprika",Indian
1767,"red chili, oil, sugar, turmeric powder, masala, gourd, mustard seed, curry leaf, cumin seed, salt",Indian
1768,"cumin seeds, minced ginger, chickpeas, lemon juice, onions, garlic, coriander powder, oil, chilli powder, salt, fenugreek leaves, cumin powder, chopped tomatoes",Indian
1769,"black mustard seeds, coconut flakes, salt, coconut oil, red pepper, tumeric, green beans, beans",Indian
1770,"vegetable oil, all-purpose flour, cloves, cardamom powder, sugar, water, salt, mawa, vegetable oil, water",Indian
1771,"red chili, salt, toor dal, peppercorns, turmeric powder, tamarind, coriander seeds, asafoetida, curry leaves, coriander leaves, toor dal, curry leaves, tomato, mustard seeds, ghee, lemon, jaggery, fenugreek seeds, cumin seeds",Indian
1772,"salt, carrots, oil, chopped cilantro, red onions, semolina, nonfat yogurt, water, green chili peppers, cumin seeds",Indian
1773,"cloves, ginger garlic paste, cinnamon, red food color, whole garam masala, ghee, Biryani Masala, capsicum, onions, coriander leaves, chilli powder, nutmeg, paneer, green peas, coriander leaves, onion, green chillies, ghee, cardamom, yoghurt, tomatoes, mace, salt, pepper, shahi jeera, cashews, mint leaves, bay leaves, basmati rice, raisins, turmeric powder",Indian
1774,"ground ginger, raisins, pink salt, coconut flakes, turmeric powder, fresh ginger root, ground cardamom, water, gluten-free rolled oats, turmeric root, ghee, ground cinnamon",Indian
1775,"vegan mayo, red lentils, minced garlic, lemon juice, ginger, sunflower oil, sea salt, papadums, cilantro leaves, freshly ground black pepper, canola oil, white onion, tomato, curry powder, cardamom",Indian
1776,"cashews, fennel seeds, ghee, ground cumin, cumin seeds, salt, golden raisins, water, basmati rice, cilantro leaves, cinnamon stick, coriander powder, black pepper, Garam Masala, turmeric, cardamom pods, bay leaf, minced garlic, boneless chicken thighs, cayenne, fresh mint leaves, paprika, minced ginger, onion, cloves",Indian
1777,"panko breadcrumbs, soy sauce, chickpea flour, lemon juice, fresh cilantro, salt, ground flax seeds, lemon juice, ground cumin, scallions, chickpeas, garlic cloves, chili powder, tahini, burger buns, Sriracha, olive oil, carrot, fresh cilantro, greens, onion, curry powder, spinach, pepper",Indian
1778,"chutney, mint leaves, cumin powder, cilantro leaves, onions, tomatoes, salt, salt, green chillies, capsicum, potato, white bread slices, salted butter, sugar, chaat masala, chaat masala, lemon juice, pepper",Indian
1779,"chillies, coconut, chana dal, urad dal, curry leaves, parboiled rice, mustard seeds, asafoetida, peanut oil, salt",Indian
1780,"ground turmeric, water, cumin seeds, ground coriander, crushed tomatoes, boneless, skinless chicken thighs, Roma tomatoes, yogurt, cayenne, neutral oil, garlic cloves, kosher salt, tomato paste, ginger, Garam Masala, yellow onions, fresh tomatoes, Roma tomatoes",Indian
1781,"chili paste, onion, Garam Masala, red chili powder, garlic paste, coriander leaves, plain yogurt, chicken, oil, fresh mint leaves, ginger paste",Indian
1782,"turmeric, oil, garlic, lemon juice, red chili powder, Garam Masala, plain yogurt, salt, chicken drumsticks, ginger",Indian
1783,"salt, plain yogurt, cayenne, oil, Garam Masala, salt, oil, Garam Masala, chicken, garlic cloves, turmeric, sauce, half n half, cornstarch, chicken broth, garlic, cinnamon, cumin, butter, tomato paste, lemon juice, onion, bay leaf, tomato sauce, chili powder, sauce, coriander",Indian
1784,"yoghurt, salt, fresh ginger, ground nutmeg, cardamom pods, fresh coriander, poppy seeds, turmeric powder, cumin powder, tomatoes, vegetable oil, lamb, white onion, freshly ground black pepper, desiccated coconut, chillies, garlic cloves, ground cloves, coriander powder, flaked almonds, fennel powder, Garam Masala",Indian
1785,"coriander leaves, curry leaves, salt, green chili, turmeric powder, oil, peanuts, poha, sugar, mustard seeds, chopped onion, asafetida, cumin seeds, lemon juice, coconuts",Indian
1786,"tofu, coriander powder, cilantro, red chili powder, oil, capsicum, Garam Masala, tomatoes, cumin seeds, cashews, fenugreek, turmeric powder, ginger, white onion",Indian
1787,"nonfat plain greek yogurt, rogan josh seasoning, water, ground cardamom, onion, salt, lamb stew meat, ground cayenne, olive oil",Indian
1788,"onion, ground cumin, boneless chicken thighs, ghee, sugar, ground coriander, double cream, garlic cloves, fresh ginger, lime, passata, fresh coriander, Garam Masala, chilli powder",Indian
1789,"cardamom pods, saffron threads, bay leaves, basmati rice, cumin seeds, vegetable oil, sea salt, shallot, cinnamon sticks",Indian
1790,"ground coriander, cilantro, ground ginger, chicken breasts, cayenne pepper, paprika, lemon juice, canola oil, onion, garlic, cardamon, salt, coconut milk, yogurt, canola oil, tomato puree, ground cumin",Indian
1791,"coriander, chaat masala, ginger, paprika, chickpeas, onion, bay leaves, tomato paste, salt, large potatoes, coriander seeds, masala, cayenne, turmeric, cumin seeds, garlic, tomatoes",Indian
1792,"chopped cilantro, Garam Masala, garlic, thai chiles, star anise, fresh lime juice, curry leaves, cayenne, red chile powder, cinnamon, ginger, yellow onions, chicken drumsticks, coconut milk, canola oil, green cardamom pods, kosher salt, mace, yogurt",Indian
1793,"ginger, rapeseed oil, spinach, onions, prawns, sea salt, medium curry powder, chestnut mushrooms, chopped tomatoes, coconut milk",Indian
1794,"bone in chicken thighs, curry powder, ground cinnamon, ground ginger, brown sugar, salt, butter, oil, plum tomatoes, plain yogurt, lemon juice",Indian
1795,"salt, green chillies, mustard seeds, rice, onions, coriander leaves, oil, curry leaves, urad dal",Indian
1796,"turmeric powder, mustard oil, chilli powder, asafoetida, vegetable oil, urad dal, saunf, salt, salt, ginger paste, ghee, all-purpose flour",Indian
1797,"yellow onion, ginger, frozen peas, cayenne pepper, tomato paste, naan, vegetable oil, cilantro leaves, fat, garlic cloves, crushed tomatoes, boneless, skinless chicken breasts, freshly ground black pepper, kosher salt, fresh lemon juice, turmeric, unsalted butter, Garam Masala",Indian
1798,"chickpeas, mild curry paste, water, fresh cilantro, yogurt, onions, vegetable base, brown basmati rice, unsweetened coconut milk, red lentils, peas, coconut oil",Indian
1799,"onion, vegetable oil, salt, garlic paste, okra, turmeric, ground cumin, crushed red pepper flakes, Garam Masala",Indian
1800,"salt, yogurt, black pepper, bottle gourd, green chili pepper, Kashmiri red chili powder, water, cilantro leaves, cumin powder",Indian
1801,"salt, paneer, lemon juice, onion, vegetable oil, ground coriander, baby spinach, double cream, green chillies, Garam Masala, whole milk, fresh ginger, whole milk, chopped garlic, cumin seeds",Indian
1802,"medium carrots, powdered ginger, ground cumin, salt, cinnamon, garlic, coconut milk, coconut oil, jalapeño peppers, unsweetened shredded coconut, water, diced tomatoes, ground coriander",Indian
