ID,Ingredients,Cuisine
2406,"lemon thyme, grated lemon zest, freshly ground black pepper, vegetable stock, garlic cloves, dry white wine, unsalted butter, carnaroli rice, pecorino romano, extra virgin olive oil, shallots, kosher salt, artichokes, Yukon gold potato, capocollo, fresh lemon juice",Italian
2407,"fresh mozzarella, salt, cheese, sauce, fresh basil leaves, Barilla Oven Ready Lasagne, black pepper",Italian
2408,"risotto rice, salt, Parmesan cheese, chicken stock, medium onion, saffron thread, garlic clove, butter, black pepper",Italian
2409,"water, Parmesan cheese, diced tomatoes, hot italian pork sausage, penne pasta, onion, red pepper flakes, tomato sauce",Italian
2410,"flaked almonds, almond meal, vanilla bean, Swerve Sweetener, eggs, unsalted butter, ricotta, lemon zest",Italian
2411,"pepper, large egg, all purpose flour, ricotta, freshly grated Parmesan cheese, sage leaves, butter, salt",Italian
2412,"garlic cloves, extra-virgin olive oil, butter, flat leaf parsley leaves, crushed red pepper flakes, cherry tomatoes, kosher salt, linguine, baby spinach leaves, parmigiano reggiano cheese",Italian
2413,"salted butter, Brussels sprouts, cubed pancetta, gouda, pasta, olive oil, egg yolks, black pepper, grated Parmesan cheese, red chili pepper flakes",Italian
2414,"Bellino Minced Garlic, salt, basil, extra-virgin olive oil, onion, ground black pepper, fresh basil, San Marzano tomatoes",Italian
2415,"tuna, parsley, pepper, oregano, butter, diced tomatoes, artichokes, basil, olive oil, chopped garlic, salt, pasta",Italian
2416,"maldon sea salt, heirloom tomatoes, fresh mozzarella, garlic, kosher salt, basil leaves, olive oil, pizza doughs, scallions",Italian
2417,"iceberg lettuce, chickpeas, salame, Swerve, salad, minced garlic, red wine vinegar, dressing, red cabbage, fresh basil, sea salt, gluten-free crackers, pitted kalamata olives, fresh ground black pepper, romaine lettuce, italian seasoning, scallions, dry mustard, tomato, olive oil",Italian
2418,"chicken broth, quinoa, yellow onion, dried thyme, pesto, garlic, baguette, pancetta, shredded Parmesan cheese, olive oil, cannellini beans, black pepper, baby spinach, carrots, dried basil, celery, pinot grigio, bay leaf, diced tomatoes, red pepper, salt, russet potatoes",Italian
2419,"tomato, tuna, pepper flakes, water, salt, tomatoes, cooked rigatoni, garlic, pitted olives, basil, oregano, olive oil",Italian
2420,"baguette, olive oil, garlic clove, Roma tomatoes, balsamic vinegar, olive oil, salt, fresh basil leaves, garlic cloves",Italian
2421,"olive oil, gnocchi, peas, pepper, chopped parsley, salt, fresh basil, pecorino romano cheese, butter, chopped fresh mint",Italian
2422,"garlic olive oil, pesto, ground Italian sausage, pizza dough, baby bella mushrooms, shredded mozzarella cheese",Italian
2423,"ravioli, crushed tomatoes, shredded mozzarella, marinara sauce, italian sausage, ricotta cheese, fresh basil, italian seasoning",Italian
2424,"pepper, mozzarella cheese, pasta sauce, zucchini, parsley, spaghetti, italian seasoning, chicken breasts boneless skinless, salt, olive oil, garlic powder, Parmesan cheese",Italian
2425,"Italian parsley, pepper, mozzarella cheese, garlic, dried oregano leaves, ground beef, zucchini, spaghetti sauce, STOVE TOP Stuffing Mix for Chicken",Italian
2426,"extra virgin olive oil, warm water, fresh parsley, fresh oregano, sugar, garlic salt, fresh basil, yeast, all purpose flour",Italian
2427,"medium shrimp, dry white wine, reduced sodium chicken broth, olive oil, cod fillets, dried oregano, fresh parsley, chopped onion, minced garlic, salt, no salt added tomato sauce, no salt added diced tomatoes, celery, ground black pepper",Italian
2428,"fresh Parmesan cheese, pasta sauce, ricotta cheese, basil, manicotti pasta, egg, shredded mozzarella cheese",Italian
2429,"grated Parmesan cheese, oregano, fettuccine, artichoke hearts, blue cheese, ground pepper, heavy cream",Italian
2430,"Parmesan cheese, water, polenta, kosher salt, baby bella mushrooms, salt, milk, olive oil, balsamic vinegar, minced garlic, black pepper, grated Parmesan cheese, butter, flat leaf Italian parsley",Italian
2431,"black olives, pasta cooking water, capers, frying oil, parsley, tomatoes, spaghetti, anchovies, chilli flakes, salt, garlic, black pepper, butter, tomato passata",Italian
2432,"olive oil, dried basil, butter, grape tomatoes, part-skim ricotta cheese, salt, shredded part skim mozzarella cheese, bread, pepper",Italian
2433,"baking powder, flour, walnuts, salt, confectioners sugar, eggs, melted butter, sugar",Italian
2434,"medium egg, salted butter, garlic clove, sea salt, grated nutmeg, sage, grapeseed oil, freshly ground black pepper, extra virgin olive oil, Parmigiano Reggiano, all purpose flour, ricotta, Parmigiano Reggiano, baby spinach leaves",Italian
2435,"sausages, fresh oregano, dried basil, tomato sauce, Italian turkey sausage, dried oregano, fresh basil, olive oil, bay leaves, fennel seeds, diced tomatoes, minced garlic, tomatoes",Italian
2436,"grated Parmesan cheese, cornmeal, garlic powder, italian seasoning, water, kosher salt",Italian
2437,"shredded Parmesan cheese, chopped parsley, salmon, basil, salt, diced yellow onion, whole wheat orzo, chicken broth, olive oil, garlic cloves, pepper, italian seasoning",Italian
2438,"ricotta cheese, graham cracker crumbs, whipping cream, flour, grated lemon zest, vanilla, eggs, sugar, butter, sugar",Italian
2439,"panna cotta, coconut palm sugar, coconut milk, unflavored gelatin, salt, brewed coffee",Italian
2440,"garlic, pepper, olive oil, Parmesan cheese, broccoli rabe, Italian sausage, salt",Italian
2441,"dried basil, white sugar, vinaigrette dressing, dried oregano, garlic",Italian
2442,"pasta, frozen peas, extra virgin olive oil, grated Parmesan cheese, coarsely ground black pepper, pancetta, butter, grated pecorino cheese",Italian
2443,"roasted red bell peppers, italian style bread crumbs, grated Parmesan cheese, eggs, ground beef, marinara sauce",Italian
2444,"parmesan reggiano cheese, pine nuts, potato gnocchi, extra virgin olive oil, olive oil, Parmesan cheese, salt, ground black pepper, garlic cloves, fresh basil leaves",Italian
2445,"sliced pepperoni, jumbo pasta shells, sliced mushrooms, spaghetti sauce, shredded mozzarella",Italian
2446,"whipped cream, ladyfingers, cocoa powder, sugar, mascarpone cheese, egg yolks, sugar, Madeira, coffee",Italian
2447,"garlic, olive oil, sliced mushrooms, canned tomatoes, white wine, chopped parsley, heavy cream, finely chopped onion, skinless chicken breasts",Italian
2448,"beef, salt, olive oil, beef stock cube, garlic, onion, fresh bay leaf, grated Parmesan cheese, pepper, carrot, diced tomatoes, fresh basil, spaghetti, tomato puree",Italian
2449,"dried oregano, water, olive oil, milk, onion powder, Parmesan, shell pasta, garlic powder, sun dried tomatoes, small onion, fresh spinach, ground black pepper, cream cheese, Italian seasoning, dried thyme, minced garlic, dried rosemary, paprika, boneless skinless chicken breasts, salt, olive oil",Italian
2450,"fresh basil, black pepper, pepperoni, garlic, xvoo, crushed red pepper, ciabatta loaf, fresh oregano, fresh mozzarella, salt",Italian
2451,"Parmesan cheese, salt, pepper flakes, blue cheese, garlic cloves, cottage cheese, frozen chopped spinach, whole wheat linguine, greek yogurt, cornstarch, pasta, manchego cheese, unsweetened soy milk",Italian
2452,"Parmesan cheese, sodium free chicken broth, chicken breasts, salt, Italian seasoning, olive oil, butter, fettuccine pasta, salt, garlic cloves, pepper, fresh basil, white mushrooms, basil pesto, Italian seasoning, red pepper flakes, white wine",Italian
2453,"white wine, black peppercorns, red pepper flakes, pork loin, kosher salt, garlic cloves, olive oil, fennel seed, low sodium chicken stock",Italian
2454,"kosher salt, yellow squash, ricotta cheese, pasta, mozzarella cheese, fresh basil, virgin olive oil, fresh basil leaves, white wine vinegar, black pepper, romano cheese, marinara sauce, grape tomatoes, garlic cloves",Italian
2455,"ground pepper, garlic powder, diced tomatoes, bread crumb fresh, pecorino romano cheese, eggs, ground beef, sea salt, olive oil, onion powder, dried parsley",Italian
2456,"almonds, salt, pecorino cheese, spaghetti, basil, cherry tomatoes, garlic cloves, olive oil",Italian
2457,"EVOO, garlic, salt, zucchinis, pepper, EVOO, mozzarella cheese, pepper, basil leaves, sun-dried tomatoes, salt, sun dried tomato, chicken breasts, garlic salt",Italian
2458,"fresh oregano, olive oil, plum tomatoes, french bread, mozzarella cheese, garlic",Italian
2459,"black pepper, celery, red wine, carrots, onion, unsalted butter, beef mince, pork mince, salt, tomato paste, whole milk",Italian
2460,"orzo pasta, shredded mozzarella cheese, hot Italian sausage, shredded Parmesan cheese, fire roasted diced tomatoes, bell peppers, basil leaves, kosher salt, extra-virgin olive oil, reduced sodium chicken stock",Italian
2461,"cheese tortellini, minced onion, mayonnaise, milk, italian dressing mix, dressing",Italian
2462,"romaine lettuce, red wine vinegar, olive oil, artichoke hearts, iceberg lettuce, salt, red onion, Parmesan cheese, black pepper",Italian
2463,"olive oil, chicken broth, salt, butter, white wine, heavy cream, sun dried tomatoes, gnocchi, italian seasoning, chicken breast, pepper, Parmesan cheese, flour, garlic",Italian
2464,"eggs, large potatoes, cracked black pepper, fresh parsley, grana padano, extra-virgin olive oil, sea salt",Italian
2465,"chopped parsley, risotto, mozzarella cheese, Parmesan cheese, avocado oil, tapioca flour",Italian
2466,"noodles, Italian dressing, pepperoni, sandwich, cherry tomatoes, cheese",Italian
2467,"fresh basil leaves, Alfredo sauce, shredded mozzarella cheese, pizza crust, medium tomato",Italian
2468,"olive oil, salt, dried Italian seasoning, black pepper, nutmeg, mozzarella, large onion, black pepper, crushed tomatoes, mozzarella, garlic, ricotta cheese, frozen chopped spinach, no boil lasagna noodles, large eggs, Parmesan cheese, dried Italian seasoning, salt, carrot",Italian
2469,"garlic cloves, pine nuts, fresh basil leaves, Parmesan cheese, extra-virgin olive oil",Italian
2470,"olive oil, crushed tomato, red wine, garlic cloves, vegetable stock, ricotta cheese, yellow onion, freshly ground pepper, beluga lentils, mushrooms, walnuts, black pepper, celery, dried oregano, fresh basil, pasta, olive oil, sea salt, small carrots",Italian
2471,"mozzarella cheese, salt, marinara sauce, grated Parmesan cheese, pepper, garlic powder, Italian parsley, large egg, french bread, butter, panko bread crumbs, ground beef",Italian
2472,"red wine, Italian parsley, freshly ground black pepper, garlic cloves, kosher salt, fresh rosemary, crushed tomatoes, uncooked rigatoni, white onion, grated Parmesan cheese, crushed red pepper, butter oil, baby bella mushrooms",Italian
2473,"crusty bread, pepper, sun dried tomatoes, prosciutto, basil, salt, goat cheese",Italian
2474,"no boil lasagna noodles, marinara sauce, grated Parmesan cheese, part skim ricotta, shredded part skim mozzarella, frozen chopped spinach, basil",Italian
2475,"Parmesan, salt, salt, garlic, sun dried tomatoes, pine nuts, asparagus spears, Parmesan cheese, olive oil, pepper, penne pasta, fresh basil leaves, olive oil",Italian
2476,"ground beef, italian seasoning, olive oil, sliced olives, pizza crust, sliced pepperoni, shredded mozzarella cheese, tomato pasta sauce",Italian
2477,"garlic, salted butter, warm water, instant yeast, italian seasoning, salt, grated Parmesan cheese, all-purpose flour, parsley flakes, extra-virgin olive oil",Italian
2478,"burrata, extra-virgin olive oil, pasta, garlic, red wine vinegar, dried oregano, fresh basil leaves, pecorino romano cheese, tomatoes, chili flakes, pine nuts",Italian
2479,"dried oregano, kale, red bell pepper, olive oil, grated romano cheese, garlic cloves, whole wheat spaghetti, balsamic vinegar, fresh basil leaves, walnuts, pepper, grated Parmesan cheese",Italian
2480,"salt, dry white wine, all purpose flour, warm water, rapid rise yeast, olive oil, cake flour",Italian
2481,"salt, shrimp, pepper flakes, cheese, spinach, plum tomatoes, penne, olive oil, onion, garlic, heavy cream, parsley",Italian
2482,"olive oil, butter, marsala wine, heavy cream, polenta cornmeal, onion, grated Parmesan, chicken stock, ground black pepper, garlic, mushrooms, ricotta cheese, water, grated Parmesan cheese, coarse salt, basil, coarse salt",Italian
2483,"shredded pepper jack cheese, chopped cilantro, canola oil, sweet onion, refrigerated pizza dough, green bell peppers, salsa, chicken",Italian
2484,"white wine, olive oil, Parmesan cheese, shallots, asparagus, butter, brown mushrooms, eggs, garlic, olive oil, risotto, mascarpone, butter, vegetable broth",Italian
2485,"diced tomatoes, white wine, garlic, olive oil, crushed tomatoes, dried oregano, onion, tomato paste, kosher salt, black pepper, dried basil",Italian
2486,"dried basil, dried thyme, kosher salt, ground red pepper, ground black pepper, dried oregano, dried rosemary, extra virgin olive oil, fresh lemon juice, Italian flat leaf parsley, minced garlic",Italian
2487,"EVOO, hot water, mini gnocchi, basil leaves, sun-dried tomato pesto, Parmesan cheese",Italian
2488,"salt, English cucumber, extra-virgin olive oil, fresh mozzarella cheese, pepper, bread cubes, cherry tomatoes, balsamic vinegar, fresh basil leaves",Italian
2489,"pasta cooking water, baby spinach leaves, fresh parsley, onion, heavy cream, extra-virgin olive oil, water, white wine, jumbo shrimp, unsalted butter, salt and ground black pepper, garlic cloves, fresh basil, sun dried tomato, Parmesan cheese, dried Italian herbs, pasta",Italian
2490,"pine nuts, pesto sauce, olive oil, basil leaves, gnocchi, grated Parmesan cheese, salt, olive oil, salt, medium shrimp, oregano, light cream, pepper, garlic cloves, pepper",Italian
2491,"chicken stock, fresh basil leaves, beef stock, ravioli, baby spinach leaves, diced tomatoes, Parmesan cheese, sausage links",Italian
2492,"marinara sauce, lasagna noodles, Parmesan cheese, grated mozzarella, ricotta cheese, chopped frozen spinach",Italian
2493,"large egg, olive oil spray, shredded mozzarella, Parmigiano Reggiano, lasagna noodles, grated nutmeg, ricotta, water, marinara sauce",Italian
2494,"sponge fingers, espresso, cocoa powder, whipping cream, icing sugar, mascarpone, marsala, vanilla extract",Italian
2495,"pepper, mascarpone, chicken stock, zucchini, arborio rice, white onion, salt, tomato paste, garlic cloves, Parmesan, olive oil",Italian
2496,"tomato paste, low moisture mozzarella, pasta, garlic cloves, carrot, crushed red pepper, olive oil, Italian seasoning, ground beef, salt, San Marzano tomatoes, ricotta, shallots, water",Italian
2497,"fresh basil, olive oil, Parmesan cheese, penne, diced tomatoes, oregano, fresh basil, olive oil, sea salt, mozzarella, oregano, garlic",Italian
2498,"mushrooms, salami, shredded mozzarella cheese, pizza sauce, flatbreads, fresh parsley, Manzanilla olives, hot Italian sausage links, fresh basil",Italian
2499,"olive oil, salt, pepper, Italian bread, asiago cheese, spinach, garlic",Italian
2500,"Italian bread, hellmann' or best food real mayonnais, wish-bone, zucchini, boneless chicken cutlet",Italian
2501,"salt, grated Parmesan cheese, tomato paste, dried parsley, Italian seasoning, eggs, Italian seasoning, ground beef, garlic powder, salt, shredded mozzarella cheese, tomato sauce, white onion, lasagna noodles, whole milk ricotta cheese",Italian
2502,"parsley, sea salt, parmigiano reggiano cheese, ricotta cheese, pine nuts, garlic cloves, virgin olive oil, fresh basil, large egg, freshly ground pepper, mozzarella, lasagna noodles",Italian
2503,"garlic, gemelli pasta, olive oil, crushed red pepper, fresh mozzarella cheese, pepper, grated Parmesan cheese, dried basil, whole peeled tomatoes, salt, dried oregano, shredded gouda cheese, fresh basil, marinara sauce, dried parsley",Italian
2504,"sun-dried tomatoes, cream cheese, roasted red peppers, marinated artichoke hearts, grated Parmesan cheese, shredded mozzarella cheese, basil pesto",Italian
2505,"extra virgin olive oil, mozzarella, sugar, sugar, salt, dried oregano, unsalted butter, unsalted butter, crushed tomatoes, salt, garlic, onion, instant yeast, yellow cornmeal, water, fresh basil leaves, olive oil, unsalted butter, olive oil, Parmesan cheese, all purpose flour, ground black pepper",Italian
2506,"buffalo mozzarella, olive oil, salt, fresh basil, bread, cherry tomatoes, pepper",Italian
2507,"kosher salt, butter, parmigiano-reggiano, italian seasoning, chicken broth, red potatoes",Italian
2508,"mozzarella cheese, crushed tomatoes, ricotta cheese, onions, mozzarella cheese, mild Italian sausage, Parmesan cheese, granulated garlic, eggs, ground beef, cream cheese, garlic cloves, onions, Parmesan cheese, italian seasoning",Italian
2509,"chopped fresh chives, unsalted butter, gnocchi, grated Parmesan cheese, chopped parsley",Italian
2510,"tomatoes, dried pasta, salt, pancetta, fresh parsley, pepper, medium zucchini, heavy cream, pecorino cheese, basil, finely chopped onions, garlic cloves, olive oil",Italian
2511,"Italian parsley, grated Parmesan cheese, shell pasta, peas, chopped fresh mint, heavy whipping cream",Italian
2512,"salt, egg, white sugar, butter, bread flour, italian seasoning, active dry yeast, warm water, rosemary, olive oil",Italian
2513,"chili flakes, dried oregano, dried basil, dried parsley, ground black pepper, sea salt, onion powder, garlic powder, dried sage, dried rosemary, dried thyme",Italian
2514,"garlic, italian seasoning, ground beef, biscuits, diced tomatoes, grated Parmesan cheese",Italian
2515,"zucchini, cherry tomatoes, green olives, Italian dressing, pepperoncini, cured meats, diced red onion",Italian
2516,"tomato sauce, Parmesan cheese, cooked meatballs, garlic powder, roll",Italian
2517,"fresh basil leaves, black pepper, extra virgin olive oil, sea salt, crusty Italian bread, red onion, tomatoes, red wine vinegar, fresh basil",Italian
2518,"Parmesan cheese, mayonnaise, garlic, pepper, red wine vinegar, fresh parsley, sour cream, milk, salt, olive oil, fresh oregano",Italian
2519,"cremini mushrooms, pepper, marsala wine, onion, dried parsley, Parmesan cheese, salt, vegetable stock, olive oil, rice, garlic",Italian
2520,"ricotta cheese, red pepper flakes, olive oil, garlic powder, refrigerated pizza dough, Parmesan cheese, Italian seasoning, salt, mozzarella cheese",Italian
2521,"olive oil, bay leaves, shallot, cannellini beans, sage leaves, large garlic cloves",Italian
2522,"marinara sauce, mozzarella cheese, dried oregano, garlic, tomato paste, onion, ricotta cheese, ground beef, water, pasta, dried basil",Italian
2523,"tomatoes, eggplant, salt, fresh mozzarella, garlic, fresh basil, parmigiano-reggiano, short pasta, extra-virgin olive oil",Italian
2524,"fresh basil, olive oil, French baguette, medium tomatoes, kosher salt, black pepper, olive oil, garlic",Italian
2525,"whole milk ricotta, extra virgin olive oil, whole milk, water, rosemary, red pepper flakes, whole peeled tomatoes, kosher salt, yellow onion, dry red wine, dried rigatoni, fresh oregano leaves, red wine vinegar, freshly ground black pepper, freshly grated Pecorino Romano cheese, garlic, kosher salt, tomato paste, lamb shoulder roast",Italian
2526,"guanciale, olive oil, pecorino romano, freshly ground black pepper, rigatoni pasta",Italian
2527,"sweet italian sausage, thyme, crusty white bread, salt, fennel bulb, sweet onion, olive oil, butter, chestnuts, sage, pepper, butter, Italian flat leaf parsley, vegetable broth, eggs, chopped parsley",Italian
2528,"canola oil, italian seasoning, white wine vinegar, granulated sugar, olive oil, salt, black pepper, garlic",Italian
2529,"cherry tomatoes, rotini pasta, red onions, Italian dressing, fresh basil, mozzarella cheese, mozzarella cheese, salt, pepper, green bell pepper, red onion, bell peppers, rotini, salami, cherry tomatoes, black olives, black olives, Italian seasoning, salami, fresh basil",Italian
2530,"zesty Italian dressing, sliced olives, seasoning mix, vegetables, pasta",Italian
2531,"chocolate shavings, mascarpone, lady fingers, lady fingers, chocolate shavings, cream, coffee, coffee",Italian
2532,"Parmesan cheese, freshly grated nutmeg, sage leaves, salt, sweet potatoes, all purpose flour, marinara sauce, unsalted butter, ricotta",Italian
2533,"vanilla extract, large eggs, granulated sugar, vanilla extract, powdered sugar, unsalted butter, almond extract, fresh lemon juice, fresh lemon juice, milk, butter, flour, baking soda, lemon zest, ricotta, salt, whole milk",Italian
2534,"marsala wine, onion, garlic, heavy cream, chicken tenderloins, low sodium chicken stock, rigatoni pasta, butter, baby portabella mushrooms",Italian
2535,"freshly ground pepper, red bell pepper, water, extra-virgin olive oil, salt, boneless skinless chicken breasts, garlic, yellow onion, parsley, marsala wine, all-purpose flour",Italian
2536,"bow, crushed red pepper flakes, extra-virgin olive oil, broccoli, chickpeas, lemon, sea salt, oil-packed sun-dried tomatoes, minced garlic, goat cheese, parmigiano reggiano, baby arugula, pitted kalamata olives",Italian
2537,"italian seasoning, salt, pepper, red pepper flakes, chicken legs, olive oil, vegetable broth, garlic",Italian
2538,"red pepper flakes, minced fresh garlic, tomato sauce, extra virgin olive oil, onions, dry white wine, boneless skinless chicken thighs, baby bella mushrooms, black pepper, kosher salt, grated Parmesan, low sodium chicken broth, seasoning, fresh thyme, all purpose flour",Italian
2539,"olive oil, salt, vegan butter, olive oil, water, garlic, parsley leaves, garlic, salt, juice, water, black pepper, sun dried tomatoes, vegan butter, king oyster mushrooms, nutritional yeast, polenta, salt",Italian
2540,"garlic, Italian parsley, fresh basil, olive oil, shrimp, spaghetti, salt, oregano, small tomatoes, pepper flakes",Italian
2541,"extra-virgin olive oil, balsamic vinegar, garlic cloves, fresh basil leaves, kosher salt, freshly ground black pepper, plum tomatoes, olive oil spray, garlic, baguette, red onion",Italian
2542,"anchovies, tuna fillets, plum tomatoes, capers, parsley, garlic cloves, spaghetti, pepper flakes, grated pecorino cheese, olive oil",Italian
2543,"black pepper, fresh lemon juice, coarse salt, italian seasoning, fresh thyme, artichoke hearts, garlic, white wine vinegar, olive oil, baby spinach, pasta, mozzarella cheese, Parmesan cheese, extra virgin olive oil",Italian
2544,"sea salt, whole milk, spaghetti, freshly ground black pepper, extra-virgin olive oil, caciocavallo, pecorino romano",Italian
2545,"baking powder, salt, dried oregano, pizza sauce, milk, large egg, dried basil, salami, flour, mozzarella cheese, pepperoni",Italian
2546,"tomato sauce, active dry yeast, olive oil, baby arugula, mozzarella cheese, all purpose flour, pancetta",Italian
2547,"sage leaves, Fontina cheese, olive oil, marsala, prosciutto, tomato paste, beef stock, veal scallops",Italian
2548,"salt, grated nutmeg, eggs, parsley, onion, garlic cloves, ricotta cheese, salt, pasta, Parmesan cheese, garlic powder, crushed tomatoes, pepper, heavy cream, ground black pepper, olive oil, ground beef, herbs, grated mozzarella cheese, mozzarella cheese",Italian
2549,"olive oil, granulated garlic, pepperoni, black pepper, grated Parmesan cheese, tomato paste, dried oregano, tomato sauce, worcestershire sauce, dried basil, shredded mozzarella cheese, wonton wrappers",Italian
2550,"extra large eggs, jelly roll, chickpea, unbleached all purpose flour, unbleached all purpose flour, extra-virgin olive oil",Italian
2551,"freshly ground black pepper, egg yolks, spaghetti, spaghetti, pancetta, pancetta, olive oil, olive oil, Parmesan cheese, freshly ground black pepper, sea salt, Parmesan cheese, egg yolks, sea salt",Italian
2552,"fresh thyme leaves, red bell pepper, crimini mushrooms, black pepper, onion, salt, diced tomatoes, olive oil, wine, fresh parsley, tomato paste, chicken broth, garlic, Italian seasoning, capers, paprika, chicken legs, chicken thighs",Italian
2553,"provolone cheese, fresh mozzarella, pizza dough, romano, gorgonzola, extra virgin olive oil",Italian
2554,"pepper, pasta, cherry tomatoes, red onion, black olives, banana peppers, shredded Parmesan cheese, italian salad dressing, pepperoni",Italian
2555,"fennel, seafood stock, Bertolli Classico Olive Oil, bertolli vineyard premium collections marinara with burgundy wine sauce, cod, clams, well scrubbed, uncooked large shrimp, vermouth, mussels, well scrubbed, dry white wine",Italian
2556,"mozzarella cheese, cubed ham, egg, breadcrumbs, Parmigiano Reggiano, egg, olive oil, cubed ham, breadcrumbs, fresh basil, eggplant, pepper, pepper, Parmigiano Reggiano, fresh basil, eggplant, salt, garlic, garlic, olive oil, mozzarella cheese, salt",Italian
2557,"ground black pepper, italian sausage, fine sea salt, fresh oregano, fresh basil, cherry tomatoes, large garlic cloves, zucchini, extra virgin olive oil",Italian
2558,"large eggs, instant espresso powder, baileys, mascarpone cheese, savoiardi biscuits, caster sugar, cocoa powder",Italian
2559,"pasta sauce, fresh mozzarella, mushrooms, ground pepper, mozzarella, garlic powder, Parmesan, zucchini, yellow squash, ricotta cheese, basil, large eggs, spinach, lasagna noodles, salt",Italian
2560,"vanilla, whole milk, granulated sugar, liquor, brewed coffee, cocoa powder, chocolate shavings, heavy whipping cream, egg yolks, ladyfinger cookies, mascarpone",Italian
2561,"pepper flakes, cloves, Parmesan cheese, extra-virgin olive oil, parsley, salt, spaghetti, pine nuts",Italian
2562,"eggs, vegetable oil, pepper, grated Parmesan, salt, grated nutmeg, baby spinach",Italian
2563,"ricotta, garlic, fresh parsley, italian sausages, egg, dry white wine, romano, turnip greens, red bell peppers",Italian
2564,"boneless flank steak, fettuccine, finely chopped fresh parsley, provolone cheese, , plain dry bread crumb, prosciutto, grated Parmesan cheese, olive oil",Italian
2565,"olive oil, lean ground beef, sea salt, shredded Parmesan, plain breadcrumbs, fresh parsley, garlic, eggs",Italian
2566,"fresh mozzarella cheese, salt, dried bread crumbs, salt, unsalted butter, small yellow onion, extra virgin olive oil, dried porcini mushrooms, olive oil, egg, eggs, parmigiano reggiano cheese, lean beef, arborio rice, tomato puree",Italian
2567,"fresh basil, chicken breasts, diced tomatoes, dried oregano, salt, half-and-half, grape tomatoes, dried thyme, olive oil, all-purpose flour, minced garlic, yellow onion, Parmesan cheese, chicken broth, penne pasta, fresh spinach, dried basil, pepper",Italian
2568,"dried basil, fresh parsley chopped, dried oregano, bell peppers, white onion, boneless sirloin steak, red pepper flakes, garlic cloves, salt, peperoncini, olive oil, crushed tomatoes",Italian
2569,"fresh basil, shredded mozzarella cheese, lasagna noodles, ricotta cheese, eggs, grated Parmesan cheese, cooked chicken, ragu, sauce",Italian
2570,"cherry tomatoes, salt, garlic cloves, olive oil, pesto, onions, pepper, multigrain rolls",Italian
2571,"fresh mozzarella ball, sun-dried tomatoes, lukewarm water, mascarpone, kit, crushed tomatoes",Italian
2572,"garlic, extra-virgin olive oil, balsamic vinegar, dried oregano, sea salt, fresh ground black pepper, grated Parmesan cheese, dried basil",Italian
2573,"sausage, fresh basil, fresh oregano, diced tomatoes, dried basil, tomatoes, minced garlic, hots, fennel seed, dried oregano, olive oil, sausage, bay leaves, tomato sauce",Italian
2574,"italian seasoning, chicken breasts, sea salt, black pepper, olive oil, garlic powder, sea salt",Italian
2575,"arborio rice, vegetable broth, white wine, wild mushrooms, pepper, shallots, grated Parmesan cheese, salt, olive oil, butter, garlic",Italian
2576,"olive oil, grated Parmesan cheese, cream, fresh basil, salt, pasta sauce, garlic, onion, pasta, pepper, red wine, boneless, skinless chicken breasts",Italian
2577,"onion, salt, spinach, egg, marinara sauce, shredded mozzarella cheese, olive oil, ricotta cheese, pasta shells, garlic, water, black pepper, grated Parmesan cheese, fresh basil",Italian
2578,"extra-virgin olive oil, salt, arborio rice, garlic cloves, red wine, Parmesan cheese, pepper, chicken stock, onion",Italian
2579,"salt, grated Parmesan cheese, bread crumbs, dried basil, garlic powder, black pepper",Italian
2580,"oregano, fish, salt, olive oil, basil, water, dry white wine, bread, tomato puree, pepper flakes, garlic, Italian parsley",Italian
2581,"Heirloom tomatoes, extra virgin olive oil, Italian seasoning, boneless, skinless chicken breasts, fresh basil, kosher salt, Parmesan cheese",Italian
2582,"beef short ribs, beef broth, extra virgin olive oil, grated Parmesan cheese, penne pasta, diced tomatoes, small onion",Italian
2583,"lemon, green olives, virgin olive oil, salt, garlic clove, dried tomatoes, grated Parmesan cheese, freshly ground black pepper, fresh lemon juice, fresh basil leaves, linguine pasta",Italian
2584,"cooked chicken breast, salt, garlic, virgin olive oil, Roma tomatoes, pepper, pasta, basil",Italian
2585,"grated mozzarella, grated Parmesan, ricotta, chopped parsley, pepperoni, pizza sauce, olive oil, deli ham, pizza dough, grated Parmesan, egg",Italian
2586,"fresh lemon juice, dried parsley, sea salt, dried basil, black pepper, dried chives, red wine vinegar, dried oregano, extra-virgin olive oil",Italian
2587,"fresh oregano, fresh basil leaves, fresh thyme, fresh tomatoes, carrot, garlic cloves, sea salt, fresh parsley, onions, olive oil, bay leaves, honey",Italian
2588,"neufchatel cheese, shredded Parmesan cheese, garlic powder, fat-free reduced-sodium chicken broth, boneless skinless chicken breasts, sun dried tomato dressing, philadelphia, fresh basil leaves, penne pasta, grape tomatoes",Italian
2589,"chopped pecans, sugar, plain flour, butter, buttermilk, egg whites, vanilla, egg yolks, chopped nuts, sugar, baking soda, butter, coconut, vanilla, crisco, cream cheese",Italian
2590,"marinara sauce, fresh ground black pepper, roasted red bell peppers, lean ground turkey, egg white, buns, yellow onion, italian seasoning, olive oil cooking spray, part-skim mozzarella cheese, garlic, sea salt",Italian
2591,"fresh mushrooms, diced tomatoes, ground beef, shredded mozzarella cheese, bulk italian sausage, cheese, marinara sauce",Italian
